Server,Keyword,Search Time,Execution Time,Total Time,Rows Fetched
srv03812.soton.ac.uk,diabetes,8663,300286,301438,25113
srv03813.soton.ac.uk,diabetes,136978,300286,301438,25113
srv03814.soton.ac.uk,diabetes,251458,300286,301438,25113
srv03815.soton.ac.uk,diabetes,srv03812:1708811215990:2,300286,301438,25113
srv03816.soton.ac.uk,diabetes,247017,300286,301438,25113
srv03911.soton.ac.uk,diabetes,254268,300286,301438,25113
srv03912.soton.ac.uk,diabetes,255218,300286,301438,25113
srv03913.soton.ac.uk,diabetes,257213,300286,301438,25113
srv03914.soton.ac.uk,diabetes,245039,300286,301438,25113
srv03915.soton.ac.uk,diabetes,247936,300286,301438,25113
srv03916.soton.ac.uk,diabetes,256657,300286,301438,25113
srv03917.soton.ac.uk,diabetes,228794,300286,301438,25113
srv03918.soton.ac.uk,diabetes,263042,300286,301438,25113
srv03919.soton.ac.uk,diabetes,246052,300286,301438,25113
srv03920.soton.ac.uk,diabetes,231196,300286,301438,25113
srv03921.soton.ac.uk,diabetes,257263,300286,301438,25113
srv03922.soton.ac.uk,diabetes,237050,300286,301438,25113
srv03923.soton.ac.uk,diabetes,273626,300286,301438,25113
srv03924.soton.ac.uk,diabetes,srv03812:1708811215990:2,300286,301438,25113
srv03925.soton.ac.uk,diabetes,srv03812:1708811215990:2,300286,301438,25113
srv03926.soton.ac.uk,diabetes,290369,300286,301438,25113
srv03927.soton.ac.uk,diabetes,241058,300286,301438,25113
srv03928.soton.ac.uk,diabetes,224357,300286,301438,25113
srv03929.soton.ac.uk,diabetes,"4 21:46:56.071, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03814', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03814') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300286,301438,25113
srv03930.soton.ac.uk,diabetes,217794,300286,301438,25113
srv03931.soton.ac.uk,diabetes,"4 21:46:56.11, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03915 srv03815 srv03932 srv03939', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03939') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300286,301438,25113
srv03932.soton.ac.uk,diabetes,263135,300286,301438,25113
srv03933.soton.ac.uk,diabetes,243103,300286,301438,25113
srv03934.soton.ac.uk,diabetes,srv03812:1708811215990:2,300286,301438,25113
srv03935.soton.ac.uk,diabetes,238968,300286,301438,25113
srv03936.soton.ac.uk,diabetes,268245,300286,301438,25113
srv03937.soton.ac.uk,diabetes,261817,300286,301438,25113
srv03938.soton.ac.uk,diabetes,225150,300286,301438,25113
srv03939.soton.ac.uk,diabetes,272481,300286,301438,25113
srv03940.soton.ac.uk,diabetes,"4 21:46:56.132, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916 srv03923 srv03922', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03922') GQ WHERE (Search_Parameters = 'diabetes,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55ED0D0A",300286,301438,25113
srv03941.soton.ac.uk,diabetes,243472,300286,301438,25113
srv03942.soton.ac.uk,diabetes,221876,300286,301438,25113
srv03943.soton.ac.uk,diabetes,245993,300286,301438,25113
srv03944.soton.ac.uk,diabetes,253579,300286,301438,25113
srv03945.soton.ac.uk,diabetes,265344,300286,301438,25113
srv03946.soton.ac.uk,diabetes,209610,300286,301438,25113
srv03947.soton.ac.uk,diabetes,255679,300286,301438,25113
srv03948.soton.ac.uk,diabetes,296252,300286,301438,25113
srv03949.soton.ac.uk,diabetes,223851,300286,301438,25113
srv03950.soton.ac.uk,diabetes,290063,300286,301438,25113
srv03951.soton.ac.uk,diabetes,208833,300286,301438,25113
srv03952.soton.ac.uk,diabetes,srv03812:1708811215990:2,300286,301438,25113
srv03953.soton.ac.uk,diabetes,247301,300286,301438,25113
srv03954.soton.ac.uk,diabetes,236985,300286,301438,25113
srv03955.soton.ac.uk,diabetes,srv03812:1708811215990:2,300286,301438,25113
srv03812.soton.ac.uk,carpal,8243,300779,301013,5664
srv03813.soton.ac.uk,carpal,224462,300779,301013,5664
srv03814.soton.ac.uk,carpal,210282,300779,301013,5664
srv03815.soton.ac.uk,carpal,"4 22:12:27.168, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03927 srv03913', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03913') GQ WHERE (Search_Parameters = 'carpal,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=4321F20E",300779,301013,5664
srv03816.soton.ac.uk,carpal,215562,300779,301013,5664
srv03911.soton.ac.uk,carpal,235664,300779,301013,5664
srv03912.soton.ac.uk,carpal,222493,300779,301013,5664
srv03913.soton.ac.uk,carpal,231968,300779,301013,5664
srv03914.soton.ac.uk,carpal,222547,300779,301013,5664
srv03915.soton.ac.uk,carpal,229028,300779,301013,5664
srv03916.soton.ac.uk,carpal,225155,300779,301013,5664
srv03917.soton.ac.uk,carpal,212038,300779,301013,5664
srv03918.soton.ac.uk,carpal,239699,300779,301013,5664
srv03919.soton.ac.uk,carpal,245727,300779,301013,5664
srv03920.soton.ac.uk,carpal,213708,300779,301013,5664
srv03921.soton.ac.uk,carpal,218638,300779,301013,5664
srv03922.soton.ac.uk,carpal,206498,300779,301013,5664
srv03923.soton.ac.uk,carpal,244955,300779,301013,5664
srv03924.soton.ac.uk,carpal,"4 22:12:27.148, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03814 srv03914', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03914') GQ WHERE (Search_Parameters = 'carpal,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=4321F20E",300779,301013,5664
srv03925.soton.ac.uk,carpal,262634,300779,301013,5664
srv03926.soton.ac.uk,carpal,265721,300779,301013,5664
srv03927.soton.ac.uk,carpal,228050,300779,301013,5664
srv03928.soton.ac.uk,carpal,210978,300779,301013,5664
srv03929.soton.ac.uk,carpal,238237,300779,301013,5664
srv03930.soton.ac.uk,carpal,218928,300779,301013,5664
srv03931.soton.ac.uk,carpal,275097,300779,301013,5664
srv03932.soton.ac.uk,carpal,236622,300779,301013,5664
srv03933.soton.ac.uk,carpal,227530,300779,301013,5664
srv03934.soton.ac.uk,carpal,221610,300779,301013,5664
srv03935.soton.ac.uk,carpal,232815,300779,301013,5664
srv03936.soton.ac.uk,carpal,236069,300779,301013,5664
srv03937.soton.ac.uk,carpal,252558,300779,301013,5664
srv03938.soton.ac.uk,carpal,206934,300779,301013,5664
srv03939.soton.ac.uk,carpal,236116,300779,301013,5664
srv03940.soton.ac.uk,carpal,"4 22:12:27.288, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03931 srv03920 srv03925', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03925') GQ WHERE (Search_Parameters = 'carpal,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=4321F20E",300779,301013,5664
srv03941.soton.ac.uk,carpal,231982,300779,301013,5664
srv03942.soton.ac.uk,carpal,201837,300779,301013,5664
srv03943.soton.ac.uk,carpal,218895,300779,301013,5664
srv03944.soton.ac.uk,carpal,252788,300779,301013,5664
srv03945.soton.ac.uk,carpal,250130,300779,301013,5664
srv03946.soton.ac.uk,carpal,195401,300779,301013,5664
srv03947.soton.ac.uk,carpal,228169,300779,301013,5664
srv03948.soton.ac.uk,carpal,257593,300779,301013,5664
srv03949.soton.ac.uk,carpal,217841,300779,301013,5664
srv03950.soton.ac.uk,carpal,256616,300779,301013,5664
srv03951.soton.ac.uk,carpal,188920,300779,301013,5664
srv03952.soton.ac.uk,carpal,"4 22:12:27.208, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03814 srv03914 srv03951', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03951') GQ WHERE (Search_Parameters = 'carpal,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=4321F20E",300779,301013,5664
srv03953.soton.ac.uk,carpal,232690,300779,301013,5664
srv03954.soton.ac.uk,carpal,221806,300779,301013,5664
srv03955.soton.ac.uk,carpal,srv03812:1708812746948:0,300779,301013,5664
srv03812.soton.ac.uk,carpal,8036,300436,300669,5664
srv03813.soton.ac.uk,carpal,225722,300436,300669,5664
srv03814.soton.ac.uk,carpal,210003,300436,300669,5664
srv03815.soton.ac.uk,carpal,"4 22:20:34.848, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03814 srv03813 srv03915', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03915') GQ WHERE (Search_Parameters = 'carpal,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=4321F20E",300436,300669,5664
srv03816.soton.ac.uk,carpal,214970,300436,300669,5664
srv03911.soton.ac.uk,carpal,237255,300436,300669,5664
srv03912.soton.ac.uk,carpal,237219,300436,300669,5664
srv03913.soton.ac.uk,carpal,233584,300436,300669,5664
srv03914.soton.ac.uk,carpal,220413,300436,300669,5664
srv03915.soton.ac.uk,carpal,229920,300436,300669,5664
srv03916.soton.ac.uk,carpal,224701,300436,300669,5664
srv03917.soton.ac.uk,carpal,208839,300436,300669,5664
srv03918.soton.ac.uk,carpal,237338,300436,300669,5664
srv03919.soton.ac.uk,carpal,226515,300436,300669,5664
srv03920.soton.ac.uk,carpal,211452,300436,300669,5664
srv03921.soton.ac.uk,carpal,214575,300436,300669,5664
srv03922.soton.ac.uk,carpal,212853,300436,300669,5664
srv03923.soton.ac.uk,carpal,250581,300436,300669,5664
srv03924.soton.ac.uk,carpal,srv03812:1708813234701:1,300436,300669,5664
srv03925.soton.ac.uk,carpal,260544,300436,300669,5664
srv03926.soton.ac.uk,carpal,284449,300436,300669,5664
srv03927.soton.ac.uk,carpal,229036,300436,300669,5664
srv03928.soton.ac.uk,carpal,208161,300436,300669,5664
srv03929.soton.ac.uk,carpal,216702,300436,300669,5664
srv03930.soton.ac.uk,carpal,220892,300436,300669,5664
srv03931.soton.ac.uk,carpal,269716,300436,300669,5664
srv03932.soton.ac.uk,carpal,235965,300436,300669,5664
srv03933.soton.ac.uk,carpal,221823,300436,300669,5664
srv03934.soton.ac.uk,carpal,225062,300436,300669,5664
srv03935.soton.ac.uk,carpal,217668,300436,300669,5664
srv03936.soton.ac.uk,carpal,236212,300436,300669,5664
srv03937.soton.ac.uk,carpal,231347,300436,300669,5664
srv03938.soton.ac.uk,carpal,203684,300436,300669,5664
srv03939.soton.ac.uk,carpal,235340,300436,300669,5664
srv03940.soton.ac.uk,carpal,"4 22:20:34.872, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03814 srv03911 srv03935', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03935') GQ WHERE (Search_Parameters = 'carpal,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=4321F20E",300436,300669,5664
srv03941.soton.ac.uk,carpal,230594,300436,300669,5664
srv03942.soton.ac.uk,carpal,201190,300436,300669,5664
srv03943.soton.ac.uk,carpal,219296,300436,300669,5664
srv03944.soton.ac.uk,carpal,233744,300436,300669,5664
srv03945.soton.ac.uk,carpal,235558,300436,300669,5664
srv03946.soton.ac.uk,carpal,193989,300436,300669,5664
srv03947.soton.ac.uk,carpal,233997,300436,300669,5664
srv03948.soton.ac.uk,carpal,259543,300436,300669,5664
srv03949.soton.ac.uk,carpal,204120,300436,300669,5664
srv03950.soton.ac.uk,carpal,252369,300436,300669,5664
srv03951.soton.ac.uk,carpal,204000,300436,300669,5664
srv03952.soton.ac.uk,carpal,srv03812:1708813234701:1,300436,300669,5664
srv03953.soton.ac.uk,carpal,236342,300436,300669,5664
srv03954.soton.ac.uk,carpal,217496,300436,300669,5664
srv03955.soton.ac.uk,carpal,"4 22:20:34.796, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03814 srv03813 srv03926', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03926') GQ WHERE (Search_Parameters = 'carpal,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=4321F20E",300436,300669,5664
srv03812.soton.ac.uk,carpal,8330,300293,300575,5664
srv03813.soton.ac.uk,carpal,224934,300293,300575,5664
srv03814.soton.ac.uk,carpal,208835,300293,300575,5664
srv03815.soton.ac.uk,carpal,"4 22:28:29.135, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03921 srv03813 srv03930', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03930') GQ WHERE (Search_Parameters = 'carpal,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=4321F20E",300293,300575,5664
srv03816.soton.ac.uk,carpal,216406,300293,300575,5664
srv03911.soton.ac.uk,carpal,232878,300293,300575,5664
srv03912.soton.ac.uk,carpal,226077,300293,300575,5664
srv03913.soton.ac.uk,carpal,249872,300293,300575,5664
srv03914.soton.ac.uk,carpal,237909,300293,300575,5664
srv03915.soton.ac.uk,carpal,226241,300293,300575,5664
srv03916.soton.ac.uk,carpal,214465,300293,300575,5664
srv03917.soton.ac.uk,carpal,209408,300293,300575,5664
srv03918.soton.ac.uk,carpal,248128,300293,300575,5664
srv03919.soton.ac.uk,carpal,223427,300293,300575,5664
srv03920.soton.ac.uk,carpal,207143,300293,300575,5664
srv03921.soton.ac.uk,carpal,213458,300293,300575,5664
srv03922.soton.ac.uk,carpal,203978,300293,300575,5664
srv03923.soton.ac.uk,carpal,247077,300293,300575,5664
srv03924.soton.ac.uk,carpal,srv03812:1708813708897:2,300293,300575,5664
srv03925.soton.ac.uk,carpal,257598,300293,300575,5664
srv03926.soton.ac.uk,carpal,264102,300293,300575,5664
srv03927.soton.ac.uk,carpal,221056,300293,300575,5664
srv03928.soton.ac.uk,carpal,210872,300293,300575,5664
srv03929.soton.ac.uk,carpal,218452,300293,300575,5664
srv03930.soton.ac.uk,carpal,215760,300293,300575,5664
srv03931.soton.ac.uk,carpal,269306,300293,300575,5664
srv03932.soton.ac.uk,carpal,234333,300293,300575,5664
srv03933.soton.ac.uk,carpal,238484,300293,300575,5664
srv03934.soton.ac.uk,carpal,228737,300293,300575,5664
srv03935.soton.ac.uk,carpal,274298,300293,300575,5664
srv03936.soton.ac.uk,carpal,241053,300293,300575,5664
srv03937.soton.ac.uk,carpal,231941,300293,300575,5664
srv03938.soton.ac.uk,carpal,205008,300293,300575,5664
srv03939.soton.ac.uk,carpal,237970,300293,300575,5664
srv03940.soton.ac.uk,carpal,"4 22:28:29.017, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03931 srv03920 srv03925', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03925') GQ WHERE (Search_Parameters = 'carpal,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=4321F20E",300293,300575,5664
srv03941.soton.ac.uk,carpal,227068,300293,300575,5664
srv03942.soton.ac.uk,carpal,200241,300293,300575,5664
srv03943.soton.ac.uk,carpal,237019,300293,300575,5664
srv03944.soton.ac.uk,carpal,235116,300293,300575,5664
srv03945.soton.ac.uk,carpal,231436,300293,300575,5664
srv03946.soton.ac.uk,carpal,195314,300293,300575,5664
srv03947.soton.ac.uk,carpal,230974,300293,300575,5664
srv03948.soton.ac.uk,carpal,256376,300293,300575,5664
srv03949.soton.ac.uk,carpal,221390,300293,300575,5664
srv03950.soton.ac.uk,carpal,249800,300293,300575,5664
srv03951.soton.ac.uk,carpal,190320,300293,300575,5664
srv03952.soton.ac.uk,carpal,srv03812:1708813708897:2,300293,300575,5664
srv03953.soton.ac.uk,carpal,243158,300293,300575,5664
srv03954.soton.ac.uk,carpal,221365,300293,300575,5664
srv03955.soton.ac.uk,carpal,srv03812:1708813708897:2,300293,300575,5664
srv03812.soton.ac.uk,crohns,8389,283037,283078,527
srv03813.soton.ac.uk,crohns,224897,283037,283078,527
srv03814.soton.ac.uk,crohns,207640,283037,283078,527
srv03815.soton.ac.uk,crohns,"4 22:44:04.855, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03814 srv03913', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03913') GQ WHERE (Search_Parameters = 'crohns,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=A3B13114",283037,283078,527
srv03816.soton.ac.uk,crohns,219308,283037,283078,527
srv03911.soton.ac.uk,crohns,228933,283037,283078,527
srv03912.soton.ac.uk,crohns,230430,283037,283078,527
srv03913.soton.ac.uk,crohns,229287,283037,283078,527
srv03914.soton.ac.uk,crohns,220739,283037,283078,527
srv03915.soton.ac.uk,crohns,228384,283037,283078,527
srv03916.soton.ac.uk,crohns,214797,283037,283078,527
srv03917.soton.ac.uk,crohns,213930,283037,283078,527
srv03918.soton.ac.uk,crohns,268247,283037,283078,527
srv03919.soton.ac.uk,crohns,250252,283037,283078,527
srv03920.soton.ac.uk,crohns,210668,283037,283078,527
srv03921.soton.ac.uk,crohns,223890,283037,283078,527
srv03922.soton.ac.uk,crohns,205481,283037,283078,527
srv03923.soton.ac.uk,crohns,243488,283037,283078,527
srv03924.soton.ac.uk,crohns,"4 22:44:05.122, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03921', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03921') GQ WHERE (Search_Parameters = 'crohns,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=A3B13114",283037,283078,527
srv03925.soton.ac.uk,crohns,267749,283037,283078,527
srv03926.soton.ac.uk,crohns,266884,283037,283078,527
srv03927.soton.ac.uk,crohns,238656,283037,283078,527
srv03928.soton.ac.uk,crohns,205739,283037,283078,527
srv03929.soton.ac.uk,crohns,233981,283037,283078,527
srv03930.soton.ac.uk,crohns,196492,283037,283078,527
srv03931.soton.ac.uk,crohns,261109,283037,283078,527
srv03932.soton.ac.uk,crohns,235608,283037,283078,527
srv03933.soton.ac.uk,crohns,214919,283037,283078,527
srv03934.soton.ac.uk,crohns,227735,283037,283078,527
srv03935.soton.ac.uk,crohns,282923,283037,283078,527
srv03936.soton.ac.uk,crohns,241753,283037,283078,527
srv03937.soton.ac.uk,crohns,247094,283037,283078,527
srv03938.soton.ac.uk,crohns,199982,283037,283078,527
srv03939.soton.ac.uk,crohns,238852,283037,283078,527
srv03940.soton.ac.uk,crohns,"4 22:44:04.919, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03816 srv03911 srv03925', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03925') GQ WHERE (Search_Parameters = 'crohns,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=A3B13114",283037,283078,527
srv03941.soton.ac.uk,crohns,225082,283037,283078,527
srv03942.soton.ac.uk,crohns,202948,283037,283078,527
srv03943.soton.ac.uk,crohns,220179,283037,283078,527
srv03944.soton.ac.uk,crohns,244603,283037,283078,527
srv03945.soton.ac.uk,crohns,229550,283037,283078,527
srv03946.soton.ac.uk,crohns,188830,283037,283078,527
srv03947.soton.ac.uk,crohns,233608,283037,283078,527
srv03948.soton.ac.uk,crohns,275421,283037,283078,527
srv03949.soton.ac.uk,crohns,204639,283037,283078,527
srv03950.soton.ac.uk,crohns,269161,283037,283078,527
srv03951.soton.ac.uk,crohns,187304,283037,283078,527
srv03952.soton.ac.uk,crohns,srv03812:1708814644794:3,283037,283078,527
srv03953.soton.ac.uk,crohns,232890,283037,283078,527
srv03954.soton.ac.uk,crohns,218756,283037,283078,527
srv03955.soton.ac.uk,crohns,"4 22:44:04.938, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03814 srv03813 srv03926', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03926') GQ WHERE (Search_Parameters = 'crohns,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=A3B13114",283037,283078,527
srv03812.soton.ac.uk,crohns,7965,277922,277965,527
srv03813.soton.ac.uk,crohns,220944,277922,277965,527
srv03814.soton.ac.uk,crohns,209067,277922,277965,527
srv03815.soton.ac.uk,crohns,"4 22:51:36.426, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03816 srv03913', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03913') GQ WHERE (Search_Parameters = 'crohns,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=A3B13114",277922,277965,527
srv03816.soton.ac.uk,crohns,217517,277922,277965,527
srv03911.soton.ac.uk,crohns,230771,277922,277965,527
srv03912.soton.ac.uk,crohns,226838,277922,277965,527
srv03913.soton.ac.uk,crohns,234208,277922,277965,527
srv03914.soton.ac.uk,crohns,218511,277922,277965,527
srv03915.soton.ac.uk,crohns,225225,277922,277965,527
srv03916.soton.ac.uk,crohns,211513,277922,277965,527
srv03917.soton.ac.uk,crohns,208242,277922,277965,527
srv03918.soton.ac.uk,crohns,233777,277922,277965,527
srv03919.soton.ac.uk,crohns,228921,277922,277965,527
srv03920.soton.ac.uk,crohns,210133,277922,277965,527
srv03921.soton.ac.uk,crohns,217045,277922,277965,527
srv03922.soton.ac.uk,crohns,202853,277922,277965,527
srv03923.soton.ac.uk,crohns,246926,277922,277965,527
srv03924.soton.ac.uk,crohns,srv03812:1708815096360:4,277922,277965,527
srv03925.soton.ac.uk,crohns,263436,277922,277965,527
srv03926.soton.ac.uk,crohns,277813,277922,277965,527
srv03927.soton.ac.uk,crohns,218529,277922,277965,527
srv03928.soton.ac.uk,crohns,201995,277922,277965,527
srv03929.soton.ac.uk,crohns,219212,277922,277965,527
srv03930.soton.ac.uk,crohns,199378,277922,277965,527
srv03931.soton.ac.uk,crohns,262140,277922,277965,527
srv03932.soton.ac.uk,crohns,234461,277922,277965,527
srv03933.soton.ac.uk,crohns,214323,277922,277965,527
srv03934.soton.ac.uk,crohns,224448,277922,277965,527
srv03935.soton.ac.uk,crohns,272542,277922,277965,527
srv03936.soton.ac.uk,crohns,238229,277922,277965,527
srv03937.soton.ac.uk,crohns,229112,277922,277965,527
srv03938.soton.ac.uk,crohns,198622,277922,277965,527
srv03939.soton.ac.uk,crohns,237800,277922,277965,527
srv03940.soton.ac.uk,crohns,"4 22:51:36.46, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03931 srv03920 srv03925', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03925') GQ WHERE (Search_Parameters = 'crohns,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=A3B13114",277922,277965,527
srv03941.soton.ac.uk,crohns,242751,277922,277965,527
srv03942.soton.ac.uk,crohns,203984,277922,277965,527
srv03943.soton.ac.uk,crohns,215723,277922,277965,527
srv03944.soton.ac.uk,crohns,230392,277922,277965,527
srv03945.soton.ac.uk,crohns,227966,277922,277965,527
srv03946.soton.ac.uk,crohns,188450,277922,277965,527
srv03947.soton.ac.uk,crohns,249664,277922,277965,527
srv03948.soton.ac.uk,crohns,256878,277922,277965,527
srv03949.soton.ac.uk,crohns,217292,277922,277965,527
srv03950.soton.ac.uk,crohns,249176,277922,277965,527
srv03951.soton.ac.uk,crohns,192949,277922,277965,527
srv03952.soton.ac.uk,crohns,srv03812:1708815096360:4,277922,277965,527
srv03953.soton.ac.uk,crohns,228154,277922,277965,527
srv03954.soton.ac.uk,crohns,223125,277922,277965,527
srv03955.soton.ac.uk,crohns,srv03812:1708815096360:4,277922,277965,527
srv03812.soton.ac.uk,crohns,7990,272616,272787,527
srv03813.soton.ac.uk,crohns,222009,272616,272787,527
srv03814.soton.ac.uk,crohns,208597,272616,272787,527
srv03815.soton.ac.uk,crohns,"4 22:59:22.195, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916 srv03922 srv03949', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03949') GQ WHERE (Search_Parameters = 'crohns,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=A3B13114",272616,272787,527
srv03816.soton.ac.uk,crohns,210508,272616,272787,527
