Inflammatory properties of neutrophil-activating protein-1/interleukin 8 (NAP-1/IL-8) in human skin: a light- and electronmicroscopic study. Neutrophil-activating protein-1/interleukin 8 (NAP-1/IL-8), purified to homogeneity from lipopolysaccharide-stimulated human peripheral blood monocytes, was injected intracutaneously into human skin. Sequential biopsy specimens were taken in order to investigate the sequence of ultrastructural changes induced by the cytokine. Whereas intracutaneous injection of 100 ng of NAP-1/IL-8 per site caused no macroscopic changes, by histology infiltration with polymorphonuclear leukocytes (PMN) and monocytes was present within 1 h and increased at 3 and 5 h. No lymphocyte infiltration was noted. The first ultrastructural changes (30 min) consisted of the presence of cytoplasmic 7-nm microfilament bundles, as well as numerous protrusions of the luminal plasma membrane of endothelial cells (EC). As a striking feature, multiple 100- to 160-nm electron lucent vesicles could be observed in the EC cytoplasm. These structures differed from plasmalemmal vesicles and suggest secretory activity. When PMN and monocytes appeared in the vascular lumen (1 h and later), the number of 100-160-nm electron-lucent vesicles had decreased significantly. In contrast to C5a-injected skin sites, mast cell degranulation was absent. 
Bronchogenic carcinoma with chest wall invasion. Bronchogenic carcinoma with chest wall involvement continues to present a major clinical challenge. We have treated 52 patients since 1973, excluding those with superior sulcus tumors. There were 37 male and 15 female patients with an average age of 62.9 years. Chest pain was an initial symptom in 37%. All patients had negative mediastinoscopy results. Squamous cell carcinoma was present in 53% and adenocarcinoma in 35%. The median number of ribs resected was two (range, one to six), and only 2 patients required chest wall reconstruction. Pathologic staging was T3 N0 M0 in 83% and T3 N1 M0 in 17%. Operative mortality was 3.8%. Absolute 5-year survival was 26.3%. Patients who had N1 disease had a 5-year survival of only 11%. Radiation therapy was employed in 46% for positive nodes or close margins. Bronchogenic carcinoma with chest wall invasion remains potentially curable if N2 nodes are not involved. The role of radiation therapy has not been clearly defined. Morbidity and mortality should be minimal. 
Electronic weaponry--a question of safety [published erratum appears in Ann Emerg Med 1991 Sep;20(9):1031] Electronic weapons represent a new class of weapon available to law enforcement and the lay public. Although these weapons have been available for several years, there is inadequate research to document their safety or efficacy. Two of the most common, the TASER and the stun gun, are reviewed. The electronic weapon was initially and still is approved by the US Consumer Product Safety Commission; its approval was based on theoretical calculations of the physical effects of damped sinusoidal pulses, not on the basis of animal or human studies. These devices are widely available and heavily promoted, despite limited research into their safety or efficiency and despite recent animal studies documenting their potential for lethality. 
Operative management of acoustic neuromas: the priority of neurologic function over complete resection. The objective of surgical management of acoustic tumors is to remove them entirely and preserve facial nerve function and hearing when possible. A dilemma arises when it is not possible to remove the entire tumor without incurring additional neurologic deficits. Twenty patients who underwent intentional incomplete surgical removal of an acoustic neuroma to avoid further neurologic deficit were retrospectively reviewed. They were divided into a subtotal group (resection of less than 95% of tumor) and a near-total group (resection of 95% or more of tumor) and were followed yearly with either computed tomography or magnetic resonance imaging. The subtotal group was planned and consisted of elderly patients (mean age, 68.5 years) with large tumors (mean, 3.1 cm). The near-total group consisted of younger patients (mean age, 45.8 years) and smaller tumors (mean, 2.3 cm). The mean length of followup for all patients was 5.0 years. Ninety percent of patients had House grade I or II facial function post-operatively. Radiologically detectable tumor regrowth occurred in only one patient, who was in the subtotal resection group. Near-total resection of acoustic tumor was not associated with radiologic evidence of regrowth of tumor for the period of observation. Within the limits of the follow-up period of this study, subtotal resection of acoustic neuroma in elderly patients was not associated with clinically significant recurrence in most patients and produced highly satisfactory rates of facial preservation with low surgical morbidity. 
Torsades de pointes occurring in association with terfenadine use. Torsades de pointes is a form of polymorphic ventricular tachycardia that is associated with prolongation of the QT interval. Although found in many clinical settings, torsades de pointes is most often drug induced. This report describes the first association (exclusive of drug overdose) of symptomatic torsades de pointes occurring with the use of terfenadine in a patient who was taking the recommended prescribed dose of this drug in addition to cefaclor, ketoconazole, and medroxyprogesterone. Measured serum concentrations of terfenadine and its main metabolite showed excessive levels of parent terfenadine and proportionately reduced concentrations of metabolite, suggesting inhibition of terfenadine metabolism. We believe that a drug interaction between terfenadine and ketoconazole resulted in the elevated terfenadine levels in plasma and in the cardiotoxicity previously seen only in cases of terfenadine overdose. 
Asymptomatic celiac and superior mesenteric artery stenoses are more prevalent among patients with unsuspected renal artery stenoses. The prevalence of unsuspected renal artery stenosis among patients with peripheral vascular disease has been reported to be as high as 40%, but the prevalence of asymptomatic celiac and superior mesenteric artery stenoses in these patients is not known. The biplane aortograms of 205 male patients who were military veterans and had aneurysms or occlusive disease were independently reviewed, and medical records were studied to determine associated coronary disease, risk factors, and patient outcome. Fifty-six patients (27%) had a 50% or greater stenosis in the celiac or superior mesenteric artery, and seven patients (3.4%) had significant stenoses in both mesenteric arteries. Patients with celiac or superior mesenteric artery stenoses were older (p = 0.002) and had a higher prevalence of hypertension (p = 0.029) than those without significant mesenteric stenoses. Fifty of the 205 patients had significant renal artery stenoses, and 20 had advanced (greater than 75% diameter loss) renal stenoses. Ten of the 20 patients (50%) with advanced renal stenoses had a concomitant celiac artery stenosis, compared to 40 of the 185 patients (22%) who did not have advanced renal stenoses (p = 0.011). In the present study asymptomatic celiac or superior mesenteric artery stenoses were common among male veterans evaluated for peripheral vascular disease, but the prevalence of significant stenoses in both the celiac and superior mesenteric arteries was low. The prevalence of significant celiac stenosis was higher in patients with advanced (greater than 75%) renal artery stenoses who might be considered for prophylactic renal revascularization. Lateral aortography with evaluation of the celiac artery is always appropriate in these patients. 
Brain-stem auditory evoked responses in 56 patients with acoustic neurinoma. The brain-stem auditory evoked responses (BAER's) recorded from 56 patients with acoustic neurinomas were analyzed. Ten of the patients had intracanalicular tumors and 46 had extracanalicular tumors. It was possible to obtain BAER's following stimulation of the affected side in 28 patients and after stimulation of the unaffected side in all 56. Five patients (11%) had normal BAER's following stimulation of both sides; three of these patients had intracanalicular tumors. Among BAER's obtained following stimulation of the affected ear, the mean interpeak latency (IPL) for peaks I to III associated with extracanalicular tumors was significantly prolonged relative to controls (p less than 0.001), and linear regression analysis revealed a significant positive correlation between tumor size and IPL of peaks I to III (p less than 0.05). Analysis of the 56 BAER's recorded after stimulation of the unaffected side revealed a significant positive correlation between the IPL's of peaks III to V and tumor size (p less than 0.001). This correlation was not strengthened when accounting for the degree of brain-stem compression. Finally, evidence of preserved function within the auditory pathway, even in the presence of partial hearing loss, is presented. This finding suggests that more patients might benefit from surgical procedures that spare the eighth cranial nerve. 
First heterotransplantation of a human carcinoid tumor into nude mice. The first successful heterotransplantation of a human carcinoid tumor into nude mice is reported. CSH, a voluminous hepatic metastasis of a primary bronchial carcinoid tumor (CSB) was resected and transplanted into three irradiated nude (Swiss-nu/nu) mice both by subcutaneous (SC) and intramuscular (IM) routes; the success rate was five of six. Heterotransplanted tumors took 4 to 5 months to appear in the mice and 1 month to attain a width of 0.5 cm. Both human and mouse tumors (named CSH-SC and CSH-IM) were studied by light and electron microscopy. They were Grimelius-positive, neuron-specific enolase-positive, and bombesin-negative by immunocytochemistry. Furthermore, CSH-SC cells presented characteristic (pear-shaped, rod-shaped, or tadpole-shaped) neurosecretory granules. Although CSB and CSH were slightly serotonin positive by immunocytochemistry, only a few serotonin-positive cells were found in CSH-SC and none in CSH-IM, suggesting partial loss of differentiation or an increase in serotonin catabolism during transplantation. 
A prospective evaluation of the immediate reproducibility of the signal-averaged ECG. The purpose of this investigation was to prospectively evaluate the immediate reproducibility of the signal-averaged electrocardiogram (SAECG). A total of 114 patients undergoing evaluation for ventricular arrhythmias were enrolled in this protocol. Two consecutive SAECG's (40 Hz bidirectional high-pass filtering with a computer-automated system) were performed 10 minutes apart. Abnormal SAECG parameters were defined as (1) vector QRS duration more than 120 msec, (2) terminal root mean square (RMS) voltage less than 20 microV, and (3) low-amplitude signal (LAS) duration more than 40 msec. An SAECG was defined as abnormal if at least one vector parameter was abnormal. There was close correlation between vector parameters during the two SAECG observations: QRS duration had the highest reproducibility (r2 = 0.97, p less than 0.001) followed by terminal RMS voltage (r2 = 0.92, p less than 0.001), and LAS duration (r2 = 0.90, p less than 0.001). The mean (+/- SD) percentage of change between the two recordings was 2% +/- 2% of the QRS duration, 13% +/- 22% for terminal RMS voltage, and 7% +/- 11% for LAS duration. The reproducibility of an initially normal SAECG was 92% and of an initially abnormal SAECG, 96%. Seventeen patients (15%) had a change in one of the three vector parameters between the two recordings. There were no clinically significant differences between the 17 patients in whom the SAECG was nonreproducible and the 97 patients in whom the SAECG was reproducible. However, reproducibility was significantly higher in patients with an initially normal versus an initially abnormal SAECG (92% vs 76%, p = 0.03). 
Hypertension, lipoprotein(a), and apolipoprotein A-I as risk factors for stroke in the Chinese. We analyzed the serum concentrations of lipids and lipoproteins and the prevalence of other risk factors in a case-control study of 304 consecutive Chinese patients with acute stroke (classified as cerebral infarction, lacunar infarction, or intracerebral hemorrhage) and 304 age- and sex-matched controls. For all strokes we identified the following risk factors: a history of ischemic heart disease, diabetes mellitus, or hypertension; the presence of atrial fibrillation or left ventricular hypertrophy; a glycosylated hemoglobin A1 concentration of greater than 9.1%; a fasting plasma glucose concentration 3 months after stroke of greater than 6.0 mmol/l; a serum triglyceride concentration 3 months after stroke of greater than 2.1 mmol/l; and a serum lipoprotein(a) concentration of greater than 29.2 mg/dl. We found the following protective factors: a serum high density lipoprotein-cholesterol concentration of greater than 1.59 mmol/l and a serum apolipoprotein A-I concentration of greater than or equal to 106 mg/dl. The patterns of risk factors differed among the three stroke subtypes. When significant risk factors were entered into a multiple logistic regression model, we found a history of hypertension, a high serum lipoprotein(a) concentration, and a low apolipoprotein A-I concentration to be independent risk factors for all strokes. The attributable risk for hypertension was estimated to be 24% in patients aged greater than or equal to 60 years. In this population, in which cerebrovascular diseases are the third commonest cause of mortality, identification of risk factors will allow further studies in risk factor modification for the prevention of stroke. 
Prevalence of air bronchograms in small peripheral carcinomas of the lung on thin-section CT: comparison with benign tumors. Despite improved techniques--such as bronchoscopy and percutaneous needle biopsy--to evaluate pulmonary nodules, there are still many cases in which surgical resection is necessary before carcinoma can be differentiated from benign lesions. The present study was undertaken to determine if the presence of an air bronchogram or air bronchiologram (patent visible bronchus or bronchiole) is useful in distinguishing small lung cancers from benign nodules. Thin-section chest CT scans were obtained in patients with 20 peripheral lung cancers less than 2 cm in diameter (18 adenocarcinomas, one squamous cell carcinoma, and one large cell carcinoma) and 20 small benign nodules (eight hamartomas, seven tuberculomas, two foci of aspergillosis, one focus of cryptococcosis, one chronic focal interstitial pneumonitis, and one plasma cell granuloma). The images were compared with regard to the patency of any bronchus or bronchiole within the lesions. After surgical resection, the specimens were inflated with agar and sectioned transversely to correlate gross morphology and low-power histologic sections with the CT appearance. An air bronchogram or air bronchiologram was seen in the tumors on 65% of CT scans and 70% of histologic sections. Benign nodules had a patent bronchus or bronchiole on CT scans and histologic sections in only one case (5%). These findings suggest that the presence of an air bronchogram in a lung nodule is a useful finding to help differentiate adenocarcinomas from benign lesions. 
Long-term spinal administration of morphine in cancer and non-cancer pain: a retrospective study. Records of 313 patients who had been treated with spinal morphine via an implanted Port-A-Cath were reviewed. In 284 cases the Port-A-Cath was implanted for epidural delivery of morphine in patients with cancer-related pain. These patients were treated for a mean of 96 (range 1-1215) days. There was a wide variation in dose requirements, minimum daily dose ranging from 0.5 to 200 mg and maximum daily dose from 1 to 3072 mg. However, there was no clear trend to increasing dose as period of epidural morphine administration increased. The most frequent complications were pain on injection (12.0% incidence), occlusion of the portal system (10.9%), infection (8.1%) and leakage of administered morphine such that it did not all reach the epidural space (2.1%). In all but 1 case infections were limited to the area around the portal or along the catheter track. All infections resolved without sequelae following removal of the portal and/or administration of antibiotics. In 17 patients Port-A-Caths were implanted for the intrathecal delivery of morphine to control cancer-related pain. These patients also exhibited wide variations in morphine dose requirements. Port-A-Caths were also implanted for delivery of spinal morphine in 12 patients with chronic pain which was not related to cancer and which failed to respond to other therapies. These patients were treated for a mean of 155 (range 2-575) days. Port-A-Caths were removed from 7 of these patients, primarily due to infection (2 cases) and inadequate pain relief and pain on injection (2 cases). 
Real-time ultrasound for the detection of deep venous thrombosis. PURPOSE: Accurate diagnosis of deep venous thrombosis (DVT) is a clinical problem in emergency practice. A prospective trial was conducted comparing real-time ultrasound with contrast venography in the diagnosis of proximal DVT. METHODS: Seventy patients whose clinical presentations mandated diagnostic evaluation for DVT had real-time ultrasound of the involved leg followed by contrast venography. Initial readings of ultrasound and venography were compared with each other and with final readings to assess reliability of interpretation. RESULTS: Final ultrasound readings agreed with final venogram readings in all patients. Negative initial ultrasound readings agreed with final venogram readings in 56 of 56 patients (negative predictive value, 100%; 95% confidence interval, 94 to 100). Eighteen patients had positive initial ultrasound readings compared with 14 who had positive final venogram readings (positive predictive value, 78%; 95% confidence interval, 55 to 91). CONCLUSION: Negative real-time ultrasonography reliably excludes proximal DVT. Positive ultrasound reliably diagnoses proximal DVT only in experienced hands. 
Single- versus dual-chamber sensor-driven pacing: comparison of cardiac outputs. Previous studies have shown that single-chamber sensor-driven pacing improves exercise tolerance for patients with chronotropic incompetence. However, long-term single-chamber pacing has a number of inherent problems that limit its usefulness. Although sensor-driven dual-chamber pacing largely obviates the problems inherent with single-chamber sensor-driven pacing, the physiologic benefit of dual-chamber sensor-driven pacing has not yet been demonstrated. Accordingly, the purpose of this study was to compare exercise-induced cardiac output for patients with chronotropic incompetence, after programming their pacemakers to either a simulated sensor-driven single or simulated dual-chamber mode. Cardiac output was measured noninvasively at rest and peak exercise using standard Doppler-derived measurements, obtained in a blinded fashion. At rest the Doppler-derived resting VVI and DDD cardiac outputs were 4.49 +/- 0.3 L/min and 4.68 +/- 0.3 L/min, respectively. At peak exercise, the DDD cardiac output was 5.07 +/- 0.5 L/min, whereas the simulated activity VVI and DDD cardiac outputs were 6.33 +/- 0.6 L/min and 7.41 +/- 0.70 L/min, respectively. Analysis of variance showed that there was an overall significant difference in cardiac output from rest to peak exercise (p less than 0.001). However, only the simulated activity DDD cardiac output was significantly different from its respective control value (p less than 0.05). Thus this study shows for the first time that the addition of rate responsiveness to dual-chamber pacing results in a significant improvement in cardiac output for patients with chronotropic incompetence. 
FDP D-dimer induces the secretion of interleukin-1, urokinase-type plasminogen activator, and plasminogen activator inhibitor-2 in a human promonocytic leukemia cell line. We studied the effect of fibrinogen degradation products D, E, and D-dimer on a human promonocytic leukemia cell line, NOMO-1. After exposure to a 10(-5)-mol/L fragment D or D-dimer, the cells displayed macrophage-like characteristics, such as adherence to plastic surfaces, and showed approximately a twofold increase in response to the nitroblue tetrazolium reduction test. The secretion of interleukin-1 alpha (IL-1 alpha) into the medium was markedly stimulated by a 10(-5)-mol/L fragment D, E, and D-dimer, whereas a significant increase in IL-1 beta secretion was observed only in D-dimer-stimulated cells. In addition, D-dimer induced a rapid increase in urokinase-type plasminogen activator on day 1 (0.52 +/- 0.02 ng/mL v 0.07 +/- 0.01 ng/mL in the control culture) and a slow increase in plasminogen activator inhibitor-2 on day 5 (3.9 +/- 1.6 ng/mL v 1.2 +/- 0.2 ng/mL in the control culture). An increase in tissue factor (TF) was also demonstrated on the cell surface of NOMO-1 cells exposed to fragment D or D-dimer by indirect immunofluorescence using an anti-TF monoclonal antibody. Scatchard plot analysis showed that fragment D and D-dimer bound to the NOMO-1 cells with a kd of 3.3 nmol/L and 2.7 nmol/L, respectively. These results suggest that fragment D-dimer specifically stimulates cells of monocyte-macrophage lineage to secrete key substances that regulate blood coagulation, fibrinolysis, and inflammation. 
Stereotactic management of colloid cysts: factors predicting success. Stereotactic aspiration is a valuable surgical alternative for colloid cysts when used alone or in conjunction with microsurgical resection. Since 1981, the authors have performed computerized tomography (CT)-guided stereotactic aspiration as the initial procedure in 22 patients with colloid cysts; stereotactic aspiration alone was successful in 11 patients (50%). Of the 11 patients in whom aspiration failed, stereotactic endoscopic resection was attempted in three and was successful in one. Seven patients required a craniotomy and microsurgical removal of the cyst performed via a transcortical approach. The preoperative CT appearance in eight cases of a hypodense or isodense cyst correlated favorably with successful aspiration of the cyst in six patients. A hyperdense appearance on the preoperative CT scan in 14 cases was associated with subtotal aspiration in 13 patients; five required craniotomy for removal. Preoperative magnetic resonance (MR) imaging in eight patients provided excellent anatomical definition of the cyst and its relationship to other structures of the third ventricle, but it was not possible to correlate successful aspiration with cyst appearance on MR images with short or long relaxation time sequences. The authors' 9-year experience suggests that preoperative CT studies accurately determine size, predict viscosity, and help to define a group of colloid cyst patients for whom stereotactic cyst aspiration will likely be successful. Unsuccessful stereotactic aspiration was related to two features: the high viscosity of the intracystic colloid material (nine patients), or deviation of the cyst away from the aspiration needle due to small cyst volume (two patients). Because of its simplicity and low risk, stereotactic surgery can be offered to selected patients as the initial procedure of choice. Craniotomy can be reserved for those whose imaging studies predict failure or for those whose cyst cannot be aspirated. 
Cranial magnetic resonance imaging in chronic demyelinating polyneuropathy. Twenty one patients with chronic inflammatory demyelinating polyradiculoneuropathy (CIDP) and five patients with chronic demyelinating polyneuropathy associated with benign monoclonal paraproteinaemia none of whom had signs or symptoms of central nervous system disease, had cranial magnetic resonance imaging (MRI) on a 1.5 Tesla unit. Areas of increased white matter signal intensity were seen in one of 10 patients aged less than 50 years and in five of 16 patients aged more than 50 years. In only two of the patients (8%), neither of whom had paraproteinaemia, did the appearance strongly suggest demyelination. The only clinical variable that predicted MRI changes was age (p less than 0.01). 
Bleeding patterns during continuous combined estrogen-progestogen therapy. Bleeding and climacteric symptoms were recorded in two groups of postmenopausal women receiving either continuous combined estradiol and norethisterone acetate or estradiol and cyproterone acetate. Out of a sample of 99 postmenopausal women aged 45 to 54 years, 86 completed a 2-year, double-blind, placebo-controlled study. Comparison of the bleeding patterns in the two groups revealed a statistically significant difference: More women in the estradiol-cyproterone acetate group experienced bleeding and for a longer duration. Thirteen women in the estradiol-norethisterone acetate group were amenorrheic, compared with two in the other group. The Kupperman index score in both groups declined to about 30% to 40% of initial values (p less than 0.001). The hot flushes in both treatment groups decreased to a highly significant degree (p less than 0.001), to a value below 20% of baseline values. We conclude that a continuous combination of estrogen and progestogen can produce amenorrhea and symptomatic relief. However, the progestogen components seem to differ in their ability to control bleeding. 
Impaired hepatic handling and processing of lysophosphatidylcholine in rats with liver cirrhosis. Lysophosphatidylcholine is a major metabolic product in the plasma and cellular turnover of phospholipids, with well-known membrane-toxic and proinflammatory properties. Because the liver plays a key role in plasma lysophosphatidylcholine removal and biotransformation and because virtually nothing is known of these processes in a diseased organ, the hepatobiliary metabolism of lysophosphatidylcholine was investigated in rats with carbon tetrachloride-induced liver cirrhosis. Twelve adult male Wistar rats with histologically confirmed cirrhosis and 8 control animals were fitted with jugular and biliary catheters and allowed to recover. The animals were kept under constant IV infusion of taurocholate (1 mumol/min). Two microcuries of sn-1[14C]palmitoyl-lysophosphatidylcholine was administered as a single bolus. The fate of the injected radioactivity, including removal from plasma, uptake, and subcellular location in the liver and molecular and aggregative forms, was studied by combined chromatographic and radiochemical methods. Major findings were (a) that lysophosphatidylcholine has a prolonged permanence in plasma of cirrhotic rats, due both to decreased hepatic clearance and to depressed conversion into phosphatidylcholine; (b) that the rate of lysophosphatidylcholine acylation is much slower in the cirrhotic than in the normal liver, both at the microsomal and at the cytosolic level; (c) that cytosolic lysophosphatidylcholine in the cirrhotic liver, but not in the normal liver, is predominantly non-protein bound; (d) that the strict molecular selectivity of lysophosphatidylcholine acylation observed in controls is partially lost in cirrhosis; and (e) that a consistent fraction of lysophosphatidylcholine is converted into triacylglycerols in cirrhotics but not in controls. These findings show a profound derangment of lysophosphatidylcholine handling and processing in the cirrhotic liver, which is of potential pathogenetic significance. 
The value of single versus multiple sections for detection of lymph node metastasis. This study was undertaken to determine the value of serial sectioning of lymph nodes as an aid in optimally examining cervical specimens for metastasis. The presence or absence of lymph node metastasis in 802 lymph nodes obtained from 51 consecutive neck dissection specimens were initially determined by the routine method, examination of one section from each node. This examination revealed 40 lymph nodes with metastatic involvement. Further study of the 716 lymph nodes that were initially interpreted as free of tumor by serial sectioning added only two positive nodes. Thus, serial sectioning did not contribute significantly to the detection of lymph node metastasis. 
Cytotoxic activity in plasma from patients with amyotrophic lateral sclerosis. The present study evaluates an assay of cytotoxic effect of plasma from patients with amyotrophic lateral sclerosis. Plasma from 20 recently diagnosed ALS patients induced hemolysis of normal red blood cells with a significantly greater intensity than that of normal controls. After at least 1 month of treatment with prednisone and azathioprine, the hemolytic activity of ALS plasma was reduced but was still higher than that of control plasma. 
Multiple giant cell tumors and Paget disease of bone: radiographic and clinical correlations. The clinical and radiographic findings of four patients with multicentric giant cell tumor (GCT) of bone and Paget disease were retrospectively reviewed. Three patients underwent magnetic resonance (MR) imaging evaluation; all patients underwent computed tomography (CT). The MR characteristics of the bone component in pagetic GCT appeared to reflect the pagetic phase; a sclerotic pattern was largely represented by hypointense marrow signal intensity on images obtained with both long and short repetition times (TRs) and echo times (TEs). Conversely, a tumor appearing in a mixed pagetic phase demonstrated more heterogeneous signal intensity with all pulse sequences. Extensive soft-tissue components, noted in all cases, showed largely intermediate signal intensity on short TR/TE images and foci of increased signal intensity on longer TR/TE images. In most cases, dramatic reduction in tumor bulk was noted with the use of steroids alone. An awareness of this entity is important because the appearance of lytic lesions with soft-tissue extension in patients with Paget disease does not necessarily imply a grave prognosis. Serial CT or MR imaging is helpful in monitoring the remissions and exacerbations that reflect response to therapy in Paget disease and GCT. 
Magnetic resonance assessment of the postoperative spine. Degenerative disc disease. The magnetic resonance (MR) imaging findings in patients after surgery for degenerative disc disease in the lumbar and cervical spine are discussed. In the lumbar spine, changes seen in the immediate postoperative period, use of Gd-DTPA in distinguishing scar and disc and postoperative complications are reviewed. In the cervical spine, operative approaches and types, the appearance of bony stenosis, and disc herniations are demonstrated. 
Urethroplasty using the pedicled island flap technique in complicated urethral strictures. Many techniques have been described for the repair of recurrent urethral strictures. Experience with 1-stage correction of hypospadias and epispadias, using a vascularized island flap technique, has led to its increased application for complicated adult urethral strictures. The advantage of the vascularized island flap technique is that reconstruction can be completed with only 1 operation, and it provides good subjective and objective results. Analysis of 50 consecutive cases treated by this approach has proved its validity. Of the 50 cases fistulas occurred in 20%, of which 12% required surgical correction, and stricture recurred in 32%. The largest proportion of recurrence was noted in patients who were primarily treated with 3 or more urethrotomies within a short time. Therefore, we recommend open surgical repair when 1 or 2 internal urethrotomies fail to produce a good result. 
Bullous pemphigoid autoantibodies, HIV-1 infection and pruritic papular eruption. Bullous pemphigoid (BP)-type autoantibodies were found by Western blot (WB) analysis of epidermal extracts in the serum of 38% of HIV-seropositive patients compared with 21% of HIV-seronegative patients with chronic pruritus and 76% of patients with BP. They were further identified as BP autoantibodies (BPab) by immunoprecipitation and immunoelectron microscopy. Their incidence increased from 21% in HIV infection stage II to 37% and 43% in stages III and IV, respectively. Of the patients suffering from HIV-related chronic pruritic papulovesicular eruption. 75% showed circulating BPab as compared with 29% in those without skin problems (P = 0.0066) and, among them, 30% met the diagnostic criteria for BP when histology, WB, immunofluorescence and immunoelectron microscopy techniques were used. In conclusion, this study identifies an autoimmune skin reaction that may account for, or be related to, the distressing pruritic eruptions occurring in HIV-infected patients. 
Molecular characterization of a region of DNA associated with mutations at the agouti locus in the mouse. Molecular characterization of a radiation-induced agouti (a)-locus mutation has resulted in the isolation of a segment of DNA that maps at or near the a locus on chromosome 2 in the mouse. This region of DNA is deleted in several radiation- or chemical-induced homozygous-lethal a-locus mutations and is associated with specific DNA structural alterations in two viable a-locus mutations. We propose that DNA probes from this region of chromosome 2 will be useful for ultimately characterizing the individual gene or genes associated with a-locus function. 
Fatty acids in human platelets and plasma. Fish oils decrease sensitivity toward N2 microbubbles. Platelet aggregation induced by N2 microbubbles (simulating microbubbles developed during deep diving) was measured in seven volunteers before and after intake of ethyl-eicosapentaenoate (-EPA, 3.5 g/day) and ethyl-docosahexaenoate (-DHA, 2.5 g/day) for 2 wk. The relative content of arachidonic acid (AA) decreased in platelets from all individuals, whereas the content of EPA and DHA increased. The decrease of AA was almost identical with the increase of EPA plus DHA. In plasma the AA content was unchanged, while EPA and DHA increased. The N2 microbubble-induced aggregation showed a significant negative correlation with the DHA content both in platelets and in plasma. Less aggregation was also observed with high EPA content in platelets or plasma. A significant correlation between AA content in platelets and aggregation was seen. Intake of marine oils may be beneficial to divers under deep diving and to patients during extracorporeal circulation, because this may reduce the microbubble-induced aggregation. 
Midventricular obstruction associated with chronic systemic hypertension and severe left ventricular hypertrophy. Midventricular obstruction is an uncommon finding previously defined by catheterization and angiographic techniques in patients with hypertrophic cardiomyopathy. This study describes the clinical and echocardiographic findings of 10 consecutive patients (mean age 73 years) with severe concentric left ventricular (LV) hypertrophy and the unusual finding of a dynamic systolic obstruction located in the midportion of the left ventricle. All patients were known to have chronic hypertension, and none had a history or family history of hypertrophic cardiomyopathy. In each case, a well-defined, high velocity, turbulent jet was identified by Doppler color flow imaging and subsequently confirmed with conventional Doppler techniques. Septal and posterior wall thickness averaged 1.67 and 1.57 cm, respectively. Mean LV mass index was 199 g/m2 and ejection fraction averaged 78%. Peak systolic velocity obtained by continuous-wave Doppler averaged 2.7 m/s and appeared as either a "late-peaking" or a "spike and dome" configuration. Seven of 10 patients gave a history of syncope or severe presyncope at the time of echocardiographic examination. At a mean follow-up of 1 year, syncope or presyncope had resolved in 5 patients in whom medication was adjusted based on the ultrasound study, but persisted in 2 patients in whom diuretic therapy was continued. It is concluded that obstruction to systolic flow can occur at the mid-LV level in some patients with severe concentric LV hypertrophy and avoidance of medication known to lower LV volume may relieve symptoms of transient inadequate cardiac output. 
The impact of nonidentical ABO cadaveric renal transplantation on waiting times and graft survival. Blood type O recipients of cadaveric renal transplants have longer pretransplant waiting periods than blood type A, B, and AB recipients. To evaluate reasons for and consequences of this discrepancy, we studied both the frequency of various donor and recipient blood type combinations and their outcomes. Among 37,659 cadaveric renal transplants performed during 1983 through 1989, there were 2,625 transplants (7%) received by patients of compatible but nonidentical blood types. Of 18,575 type O donor organs, 16,784 were received by type O patients for a recipient to donor ratio of 0.9. The corresponding ratios were greater than 1.0 for all other blood types (1.02 for blood type A, 1.14 for type B, and 2.18 for type AB). This causes blood type O patients to have a lower access to transplantation and to have significantly longer waiting times than patients of all other blood types. This inequality of access diminished significantly (P less than 0.001) over the years, but did not resolve by 1989. Analysis of relative risk for first graft loss by multiple regression (Cox) showed that transplantation across compatible blood types had a 9.1% higher risk (P less than 0.1) than that of transplantation among identical blood types. Cadaveric renal transplantation within identical blood types optimizes access to transplantation and avoids further aggravating past disadvantages for blood type O recipients. 
Results of a recently instituted programme of thrombolytic therapy in acute lower limb ischaemia. Twenty-eight patients with acute lower limb ischaemia received low dose intra-arterial thrombolytic therapy over a 2-year period. Eighteen patients received streptokinase and ten patients received recombinant tissue plasminogen activator (rTPA). Indications included arterial thromboemboli and graft failures. Mean ischaemic times were similar in both groups. Treatment time to achieve lysis was significantly less with rTPA (P less than 0.01). Subsequent vascular procedures, including angioplasty or reconstruction, were undertaken in 36 per cent of patients. Arterial puncture site bleeding occurred in eight (29 per cent) patients. Three (11 per cent) patients suffered rethrombosis after initial successful lysis. All rethromboses were successfully lysed with rTPA. There were two major amputations. Five (18 per cent) patients died, all lytic failures in the streptokinase treatment group. There were no cerebral haemorrhagic events and no patient died as a result of thrombolytic therapy. Good clinical outcome was obtained in nine of 18 patients treated with streptokinase and in nine of ten patients treated with rTPA. Intra-arterial thrombolysis provides effective therapy with high rates of limb salvage and a low mortality rate. This study suggests that rTPA may be a more effective agent, causing less morbidity, than streptokinase. 
Metastatic melanoma to the heart presenting with ventricular tachycardia. Intraventricular tumors in adults are uncommon, and the association of these with ventricular tachycardia is even more rare. We report a case of an intracardiac metastatic melanoma in a woman who presented with syncope due to ventricular tachycardia. 
